E Win Num 1,E Win Num 2,E Win Num 3,E Win Num 4,E Win Num 5
2,7,10,18,25
14,32,33,34,35
9,12,13,18,39
10,24,26,31,39
16,20,23,29,36
2,4,13,21,26
15,24,31,36,37
14,16,22,25,38
11,15,21,22,27
14,15,27,28,37
7,10,14,28,35
24,25,31,32,34
5,22,23,25,28
1,31,35,36,38
7,10,17,18,31
10,12,14,19,21
6,14,19,21,30
15,17,18,26,32
1,3,5,24,38
12,18,31,35,39
1,3,14,15,32
13,16,22,34,37
4,6,13,19,31
12,21,26,33,36
6,25,29,34,35
11,14,21,22,31
17,19,22,35,37
2,7,12,15,19
11,15,24,26,36
2,6,19,34,35
3,9,18,20,34
3,5,31,36,38
3,5,9,14,32
4,17,23,25,35
19,25,26,30,34
4,6,10,11,37
14,25,27,28,32
4,16,19,34,39
8,9,16,17,35
1,2,10,25,28
3,10,12,22,38
14,18,21,22,39
17,20,22,27,33
6,7,12,25,39
2,19,28,29,39
3,13,18,19,31
1,11,23,26,27
17,31,32,33,38
6,19,20,31,37
7,10,14,24,29
8,15,16,30,33
16,19,27,30,31
2,4,16,19,38
1,11,14,28,29
4,20,30,31,33
3,5,8,31,38
23,26,32,34,37
2,12,13,14,35
5,10,11,15,17
8,11,20,29,32
16,24,29,31,38
12,18,22,35,38
1,2,5,34,35
2,4,6,26,30
2,10,15,18,38
5,24,27,31,39
1,14,19,33,36
2,6,18,20,25
8,14,24,28,35
10,18,20,27,28
16,18,22,29,30
1,4,33,38,39
13,22,25,27,36
2,4,20,30,37
3,12,26,32,38
6,7,15,31,33
4,12,17,19,39
1,10,21,30,33
2,19,21,34,38
7,20,28,34,36
5,11,18,32,33
18,19,20,26,36
9,31,33,35,39
3,7,14,22,27
5,21,25,30,35
7,21,23,30,37
13,22,27,35,39
13,25,30,36,39
1,4,8,34,37
5,8,18,26,32
1,17,27,33,39
2,15,29,33,34
5,7,14,20,32
6,31,32,34,36
1,8,11,18,33
9,21,27,35,39
2,7,10,15,33
5,12,13,14,18
25,26,28,30,34
8,9,10,11,34
3,17,21,31,36
1,6,13,25,35
10,12,22,23,31
4,11,19,20,31
6,7,17,30,37
6,12,15,20,35
24,27,32,34,35
2,13,16,22,33
1,5,12,17,33
1,3,10,19,34
2,8,12,35,38
1,2,3,6,33
14,18,24,29,34
2,18,20,22,33
2,4,7,15,20
1,17,19,25,37
12,22,23,32,37
4,12,13,14,32
24,27,29,35,39
6,9,15,32,38
9,11,17,19,38
11,12,26,28,31
3,6,8,11,24
15,20,25,26,33
5,11,21,22,25
8,20,24,28,30
2,17,18,32,36
16,17,18,28,36
8,10,19,26,33
21,25,26,28,34
4,10,26,35,39
3,4,6,27,33
2,22,28,32,34
6,13,17,21,30
1,7,9,12,27
2,21,28,37,38
16,17,28,30,36
6,9,10,19,23
20,24,26,30,36
9,12,27,29,37
11,14,18,27,38
13,19,25,27,30
6,11,20,29,39
6,12,16,31,36
10,22,27,29,36
1,6,7,21,23
8,13,14,36,37
1,4,12,27,39
1,10,23,24,36
11,13,24,31,33
7,9,29,32,37
4,22,27,32,37
7,11,13,14,33
1,7,8,22,36
4,6,14,31,34
1,7,14,16,23
23,26,35,37,39
4,20,21,37,38
6,7,20,24,38
3,11,12,23,26
17,18,29,36,39
21,30,32,37,38
5,9,14,22,35
1,4,7,30,39
6,9,21,27,31
18,22,31,34,39
3,10,23,28,33
4,17,21,22,27
3,11,22,30,32
13,26,28,34,36
1,7,8,22,35
7,12,17,34,39
2,9,24,26,35
3,7,15,18,37
13,19,27,31,33
9,22,26,30,35
3,7,26,27,39
4,25,27,35,38
15,30,37,38,39
1,4,8,19,20
7,16,19,22,35
18,19,22,28,31
3,6,21,25,39
4,12,13,32,37
1,11,12,23,34
1,6,8,19,36
2,14,29,33,34
6,10,25,32,37
7,12,19,30,38
9,14,23,31,32
1,12,15,22,24
9,15,18,21,30
13,22,26,30,34
10,14,27,34,37
2,7,15,31,39
1,9,18,29,32
16,31,32,37,39
12,24,29,31,35
13,16,19,33,38
2,4,15,26,36
25,26,27,34,39
6,10,13,23,29
6,10,27,31,37
7,20,24,25,27
1,9,10,11,29
4,8,21,31,36
18,26,28,35,37
6,11,23,35,38
3,8,14,15,18
8,10,12,34,35
3,9,17,23,28
2,6,12,14,20
3,11,15,17,23
1,6,15,17,22
5,6,14,20,38
3,10,12,25,28
12,13,14,16,29
8,14,18,26,32
5,12,25,28,39
1,4,21,28,30
20,32,33,35,37
14,15,33,36,38
5,8,17,20,26
16,17,23,26,30
1,4,8,29,37
6,14,16,21,39
6,9,15,23,27
7,8,16,24,26
2,4,7,11,18
10,12,20,21,22
9,19,26,35,38
8,17,18,21,29
2,9,22,25,32
1,2,19,31,38
15,27,29,31,35
4,6,9,28,29
1,8,17,22,33
5,7,12,34,36
1,8,21,23,32
5,7,11,35,36
8,10,11,18,36
1,6,15,16,32
16,19,20,28,33
2,4,13,14,19
2,3,7,18,34
8,9,33,35,38
1,5,7,10,21
13,16,29,30,33
3,6,19,21,22
1,4,9,33,37
6,11,17,22,24
10,12,17,29,39
1,4,15,30,36
2,3,5,10,18
6,10,11,13,26
4,5,9,18,37
3,12,20,35,38
22,23,27,33,37
5,6,8,9,11
3,7,23,33,34
1,20,27,29,35
1,13,14,23,24
11,15,20,26,34
8,28,29,32,36
6,8,14,26,34
3,17,24,26,36
14,21,22,35,36
5,8,22,31,33
8,20,28,32,34
4,19,34,35,39
1,3,4,20,25
5,8,16,20,33
2,5,8,14,19
6,19,20,26,39
7,8,12,33,38
10,28,32,33,37
9,10,24,26,37
2,6,7,14,39
4,6,9,27,33
3,10,21,25,29
3,12,29,32,33
15,23,25,26,39
2,10,15,27,32
10,15,26,29,35
9,18,26,28,38
3,4,7,12,34
14,15,20,22,29
2,18,24,28,31
1,17,21,25,35
8,24,27,38,39
14,17,19,27,38
2,8,11,21,35
3,12,20,27,38
7,8,11,34,37
2,7,15,17,36
6,10,21,26,29
4,16,28,35,38
12,20,23,26,28
9,11,18,27,35
11,18,20,28,31
1,9,15,20,26
4,11,24,25,34
7,27,28,31,36
2,8,15,19,37
10,23,31,35,39
1,7,10,19,30
12,25,26,31,37
17,22,25,30,34
3,9,11,16,28
7,9,18,20,35
2,4,8,17,33
3,13,17,22,39
5,19,21,25,34
7,15,26,28,39
13,14,22,34,39
7,9,17,21,22
2,10,13,14,25
5,23,24,28,32
1,4,9,15,17
13,29,32,35,36
3,4,12,22,25
8,19,20,22,36
8,11,16,19,38
6,8,10,23,35
2,8,14,21,39
1,2,16,20,32
24,30,32,33,39
4,5,19,26,38
4,9,16,19,29
2,4,8,26,34
7,18,26,32,38
6,7,20,38,39
2,9,11,21,34
3,6,22,34,38
1,12,22,24,34
14,21,24,33,34
6,7,24,25,29
7,9,20,27,33
9,11,17,24,28
1,7,23,30,35
5,15,17,18,38
6,13,18,21,28
6,13,17,22,36
4,18,23,24,38
12,16,25,28,36
7,9,16,30,37
7,12,21,23,35
1,3,9,15,23
15,27,33,37,38
13,15,21,32,33
15,16,17,18,35
3,21,25,32,39
9,19,21,24,35
2,13,23,26,32
2,18,21,35,39
7,18,22,34,39
8,10,15,19,31
4,13,18,28,32
15,16,34,37,38
3,20,22,24,27
14,17,23,28,31
3,14,15,21,31
3,4,18,21,27
4,5,19,35,37
4,8,18,32,35
16,22,28,32,37
3,17,25,29,36
10,15,16,19,25
5,6,10,29,38
6,9,23,30,38
2,19,20,36,39
4,9,12,15,27
2,4,18,33,38
5,7,13,22,27
21,27,31,34,35
7,8,10,28,35
7,9,13,14,24
18,19,21,25,31
1,5,21,28,34
7,21,30,33,38
6,12,16,27,37
10,24,26,30,32
2,17,21,22,30
2,3,7,18,34
6,8,17,28,31
15,20,22,24,27
4,7,8,13,17
4,6,8,9,14
11,13,35,36,38
18,31,35,36,39
1,13,14,37,38
7,12,15,18,30
10,11,12,26,38
6,7,20,27,29
19,23,26,28,38
2,26,30,33,39
7,19,26,28,32
3,4,6,22,23
17,23,33,36,39
4,5,6,11,15
10,18,21,24,33
1,11,21,24,34
9,16,18,22,29
12,15,24,32,35
2,6,18,27,38
3,15,29,30,31
9,12,19,24,33
2,9,12,17,37
2,16,17,18,28
6,9,25,34,37
1,16,25,28,39
15,21,24,26,39
4,13,24,30,38
3,6,13,23,37
6,22,26,28,35
5,24,27,31,37
6,12,20,24,38
3,4,6,19,33
3,5,21,27,32
11,12,13,22,23
26,28,31,37,39
4,7,11,26,35
9,21,34,35,36
12,22,23,29,38
3,26,29,35,39
8,12,20,28,34
5,13,16,18,20
7,15,16,19,29
3,19,25,31,32
10,19,29,30,32
9,16,21,28,38
7,11,13,23,39
4,5,9,15,24
4,16,21,27,33
8,18,25,29,30
16,21,25,30,33
2,7,20,22,35
15,21,22,27,28
8,10,25,27,32
10,11,14,17,34
2,3,4,6,20
13,18,31,36,38
15,28,29,31,39
1,6,8,20,24
3,16,26,29,34
9,11,20,31,33
1,10,13,30,38
6,9,10,32,38
6,8,27,29,35
1,11,13,17,20
2,16,17,22,38
14,17,19,29,39
13,14,15,20,37
24,28,31,32,33
6,11,13,19,29
5,10,14,21,32
5,10,18,24,31
9,16,18,28,36
7,11,23,28,39
17,19,20,37,38
3,12,19,32,37
5,6,10,14,28
15,17,18,28,37
4,13,19,26,29
13,14,18,19,35
4,20,23,29,36
2,8,20,21,39
2,3,21,24,27
4,11,16,26,32
13,15,22,30,38
17,20,28,35,38
1,5,7,8,37
8,15,29,31,39
1,3,8,11,26
9,12,14,31,37
10,11,12,25,38
9,11,17,23,36
2,6,21,26,30
5,11,14,28,37
7,14,15,25,36
8,16,23,33,38
2,6,14,25,27
12,23,34,35,38
12,14,22,23,28
2,20,24,29,35
4,7,15,30,31
6,8,24,27,32
7,19,25,31,35
3,30,31,34,35
8,15,16,17,26
8,18,20,27,36
2,17,19,27,33
1,17,20,21,34
2,3,24,27,39
1,10,17,18,27
16,19,23,26,36
9,15,29,34,39
14,20,29,31,34
1,30,33,34,36
12,14,22,23,32
11,17,20,27,35
3,7,21,30,32
3,12,23,27,35
7,11,22,28,36
1,4,15,20,38
1,14,16,22,25
10,14,20,25,37
2,17,26,38,39
5,8,23,30,35
4,6,19,23,36
7,23,25,27,38
3,7,22,24,32
6,8,11,14,21
11,23,29,31,38
1,16,17,19,37
2,10,17,18,22
6,10,11,13,39
2,7,10,16,19
3,8,19,32,36
1,4,15,24,26
2,14,28,29,36
6,18,33,36,38
2,5,13,25,39
13,14,15,29,31
5,9,15,20,32
14,22,26,35,38
6,8,27,31,37
9,13,15,18,28
17,21,28,33,35
4,8,18,34,39
7,9,18,20,37
4,8,18,31,36
1,2,9,15,19
11,13,21,24,33
6,8,12,17,33
6,13,20,24,35
9,31,33,35,37
7,18,28,34,39
1,17,26,32,35
6,18,20,22,36
21,30,32,34,37
3,12,13,18,34
6,10,11,15,30
3,10,12,15,27
12,13,17,25,27
4,14,28,34,39
1,12,21,28,33
4,5,9,28,29
4,18,28,30,39
8,12,29,34,39
5,7,29,36,37
10,17,20,36,39
1,13,19,26,27
4,15,18,23,33
16,19,29,32,33
5,20,21,30,31
3,11,20,24,37
1,14,17,33,35
15,17,23,34,38
7,9,15,29,32
2,3,4,34,36
5,11,18,26,33
6,18,20,29,30
3,4,22,24,36
18,24,27,36,38
8,31,33,34,36
5,8,10,24,28
13,14,15,21,25
3,11,24,29,30
4,13,17,30,38
4,13,24,33,34
3,5,8,17,26
11,18,20,24,39
3,6,13,34,36
9,17,21,22,32
5,9,11,13,28
6,9,22,26,30
4,9,24,28,31
7,18,24,28,38
11,13,15,38,39
10,15,29,31,39
7,9,13,36,39
13,23,32,33,38
4,9,10,16,31
17,27,32,33,37
9,13,14,38,39
1,8,11,13,28
16,17,29,30,37
1,22,25,26,31
3,12,16,24,30
8,12,13,34,37
4,7,8,14,25
6,26,28,34,37
1,5,6,27,39
1,5,7,8,37
2,13,14,32,37
10,29,30,31,37
7,8,19,29,36
3,17,23,27,28
3,6,16,26,28
5,19,25,35,36
9,12,13,27,29
9,14,24,32,33
2,8,12,21,34
3,16,17,23,28
3,8,9,19,22
17,19,21,27,30
4,5,22,24,27
2,10,16,25,39
11,16,24,30,35
1,9,23,28,32
1,20,25,30,33
7,19,22,32,38
11,15,22,29,34
12,13,22,27,28
5,8,19,36,37
3,9,11,16,36
7,16,17,29,32
15,20,24,26,35
10,15,27,36,39
2,4,8,29,32
2,4,27,31,35
4,5,12,17,36
5,12,17,25,29
6,18,20,29,30
5,16,19,28,38
4,9,11,12,19
7,10,18,35,38
1,3,7,18,19
9,11,28,32,37
9,11,19,31,35
9,19,31,33,34
4,5,7,8,32
2,3,5,30,34
16,31,32,36,37
8,18,22,25,36
5,6,15,22,33
4,10,11,12,22
7,13,15,18,28
18,23,27,31,36
7,9,15,30,39
4,7,9,14,17
28,29,36,37,39
5,19,23,24,30
8,16,28,31,36
10,18,24,27,32
25,28,30,33,34
9,12,17,21,39
18,21,22,24,33
1,6,16,29,36
2,11,15,32,37
19,20,22,33,37
6,9,11,22,25
6,17,21,22,23
1,2,12,36,38
20,21,22,25,33
4,7,14,34,36
8,12,19,38,39
12,19,23,33,35
7,12,27,38,39
6,19,22,27,35
1,2,4,22,35
14,31,35,36,38
2,4,25,28,34
4,6,22,34,37
16,20,28,33,37
14,17,30,32,35
3,6,8,30,38
4,5,16,26,34
2,10,12,30,36
15,23,34,35,37
1,6,8,29,35
13,16,18,21,36
1,12,28,29,30
24,29,31,36,37
3,4,7,15,24
4,9,11,12,17
5,8,21,24,39
8,12,16,31,32
13,16,22,28,37
9,15,18,24,25
1,6,11,12,14
2,6,17,34,35
18,20,23,30,39
11,20,23,32,36
8,17,21,35,38
3,27,30,31,35
8,15,17,23,38
6,9,19,26,28
7,8,10,19,31
11,16,18,37,38
9,14,21,25,33
20,25,26,38,39
5,8,18,21,33
2,3,13,17,37
10,29,32,34,38
8,12,17,26,31
4,15,20,34,36
16,17,27,34,37
5,11,29,32,33
10,21,23,32,38
5,8,14,16,34
3,7,20,21,29
6,9,11,25,35
13,18,22,35,38
3,5,19,21,36
9,11,15,25,39
10,11,26,30,38
17,22,26,32,34
1,19,25,29,31
10,11,12,21,26
1,10,20,33,36
5,8,15,29,32
8,21,26,36,37
20,21,23,31,35
1,17,18,24,28
1,16,18,34,39
15,22,23,25,33
10,14,16,35,39
2,5,12,28,31
2,31,33,34,37
7,12,19,20,38
17,21,24,37,38
2,7,21,29,35
7,17,24,26,27
4,23,25,27,29
4,8,21,26,33
1,9,10,18,39
6,15,24,27,32
6,19,21,24,33
4,10,29,30,38
1,4,19,26,38
6,11,17,20,22
5,12,23,25,30
3,10,11,24,30
6,7,24,34,39
9,16,21,26,29
4,19,23,27,28
3,11,25,27,32
2,3,8,22,28
2,13,14,21,24
20,21,22,33,35
12,15,25,37,39
10,15,19,21,29
9,20,21,24,32
7,11,17,21,35
18,35,36,38,39
6,7,8,15,30
1,15,18,26,39
6,9,10,24,31
7,11,12,16,23
16,22,25,26,33
3,9,10,13,28
7,17,18,20,31
7,31,32,33,34
2,9,26,33,38
2,11,18,21,23
5,6,14,31,38
6,10,26,29,30
14,25,27,38,39
10,13,16,33,34
3,19,21,23,30
4,10,12,13,37
3,6,20,31,36
1,20,22,28,35
2,5,24,26,31
3,9,19,20,21
2,7,8,9,19
7,8,29,31,37
5,9,21,29,37
2,11,18,22,23
1,5,29,33,36
5,11,18,27,31
8,18,19,25,34
1,10,12,31,38
5,12,16,20,38
2,5,12,15,29
5,9,13,16,34
1,16,17,23,29
4,8,15,21,24
1,2,19,23,35
11,15,19,28,35
5,7,12,21,34
8,16,25,29,38
17,23,32,33,38
4,13,16,20,24
8,26,27,28,36
1,3,30,31,37
11,23,28,31,34
4,11,16,19,24
1,4,18,29,35
4,6,17,18,35
3,15,16,29,37
7,9,11,17,22
2,5,14,19,24
2,9,13,25,34
3,8,9,20,31
2,9,23,25,34
9,19,21,35,37
1,13,22,26,38
1,2,30,35,38
12,14,20,34,35
5,13,19,22,38
6,10,11,15,21
5,7,24,27,36
11,12,14,19,23
1,8,12,17,30
1,3,10,29,35
11,26,29,30,33
6,16,26,31,39
20,32,34,36,38
3,14,28,30,38
6,9,23,26,37
3,10,17,22,23
1,2,19,25,29
13,21,25,31,32
12,19,22,23,36
12,15,16,28,29
12,17,21,25,34
8,17,24,33,39
2,3,13,25,35
3,13,33,35,38
3,15,24,29,30
5,7,9,16,35
2,4,6,20,30
4,14,15,23,29
5,11,23,33,37
2,5,6,20,29
7,11,20,24,38
1,8,18,20,30
4,27,31,32,39
13,14,16,19,22
18,19,26,30,33
13,22,25,27,35
15,19,20,27,28
4,18,21,23,28
1,2,18,22,30
15,20,25,35,37
11,18,19,27,39
6,20,33,37,39
6,20,23,24,25
10,11,22,23,25
6,14,15,30,35
9,14,23,24,37
1,15,21,31,38
21,24,29,34,36
4,6,16,25,33
1,16,24,25,39
2,12,14,38,39
8,14,15,20,39
11,18,24,28,29
2,10,27,29,32
13,18,24,28,39
2,3,16,18,22
5,23,29,35,38
10,16,25,32,35
8,17,20,29,33
2,6,30,33,39
7,18,28,32,37
20,22,30,36,39
1,5,9,19,24
1,15,26,29,35
7,8,20,37,39
3,20,27,37,39
9,14,20,35,39
17,19,21,24,33
6,18,20,24,36
11,12,22,26,39
4,5,20,21,37
2,16,17,28,31
11,19,23,34,38
7,13,22,24,36
16,21,22,26,39
2,18,25,34,37
14,15,16,21,27
3,19,27,31,37
3,8,21,32,38
8,11,13,19,29
2,5,10,12,39
3,7,9,17,32
7,15,16,27,36
3,8,10,15,29
15,17,20,22,26
14,15,19,34,36
10,20,24,26,33
7,13,20,28,29
3,11,16,36,37
1,3,6,17,18
2,3,9,26,38
4,12,19,29,39
2,14,17,25,36
4,10,18,29,31
9,11,25,27,32
1,7,13,18,24
4,16,22,28,34
9,12,18,24,29
3,11,15,23,25
8,18,29,31,33
4,5,14,17,24
1,10,20,24,33
5,10,17,37,38
4,13,33,36,38
6,12,17,26,38
10,20,27,30,36
1,2,16,25,35
15,22,33,34,38
7,13,22,29,33
11,13,18,23,33
3,8,12,15,36
1,21,27,28,29
18,22,27,31,37
2,6,16,24,39
1,7,15,16,19
4,14,16,17,39
3,5,14,23,26
1,15,28,37,38
6,20,28,32,34
2,10,13,14,38
3,7,21,26,31
9,18,24,35,37
1,5,15,19,22
8,12,13,21,30
11,15,22,34,37
12,15,36,37,38
3,6,17,24,29
2,6,12,13,36
11,18,25,26,37
17,23,24,27,38
4,5,13,24,29
2,11,14,24,26
3,11,14,28,36
6,16,17,22,23
3,7,34,36,37
2,5,17,18,34
5,15,17,29,36
1,5,13,17,25
8,29,33,34,35
2,4,22,28,32
21,26,27,35,37
1,10,13,16,21
8,10,12,18,22
4,12,17,34,36
4,5,10,32,36
3,12,15,16,22
1,10,16,19,35
4,12,20,21,28
3,10,11,19,23
1,10,12,22,34
12,14,16,19,20
8,13,20,33,39
7,17,29,34,37
6,7,16,23,34
4,9,22,31,38
10,12,18,31,33
7,16,25,26,32
8,20,23,28,35
18,23,27,28,30
12,15,24,32,35
3,6,11,18,20
9,17,20,30,32
6,15,22,25,35
2,6,27,31,35
2,8,15,22,29
9,19,24,32,35
1,2,8,15,25
2,13,30,34,36
1,11,27,29,36
8,28,32,38,39
2,5,6,14,17
3,15,16,31,36
5,10,13,17,32
16,35,36,37,39
2,6,18,20,32
13,18,20,27,30
6,16,17,20,35
2,15,22,33,35
1,3,4,34,35
1,2,21,23,35
1,4,32,33,39
10,19,24,25,32
12,17,23,31,36
19,29,33,35,39
1,19,28,32,35
5,8,9,19,39
11,17,20,25,34
5,16,18,28,30
1,2,12,19,21
9,22,24,33,38
1,8,11,28,38
1,5,9,12,23
5,9,13,25,31
12,23,28,32,35
2,6,23,32,36
1,5,14,17,26
4,6,20,30,37
4,15,23,25,30
18,22,34,35,39
7,9,13,15,37
9,12,13,23,28
4,15,17,21,32
1,18,27,32,33
8,15,26,35,39
6,12,24,26,34
8,20,23,32,37
12,18,24,25,37
3,11,23,30,34
1,3,8,19,27
8,17,22,23,34
6,7,14,22,38
6,9,10,18,35
4,7,8,10,23
2,8,17,20,36
22,28,30,36,39
1,11,12,16,20
2,3,5,11,22
4,7,15,17,34
6,12,19,20,36
11,16,23,29,32
9,11,12,13,18
11,21,31,36,37
5,10,13,18,30
5,6,9,30,38
9,13,14,32,36
7,11,24,29,33
5,10,22,24,36
16,20,22,32,33
3,13,17,19,37
1,4,19,23,30
6,14,18,21,33
7,13,24,33,36
5,16,18,26,35
6,10,15,23,33
4,13,15,18,26
3,9,20,24,33
3,19,20,23,39
9,12,14,29,30
2,15,17,25,27
13,14,20,25,30
6,22,26,29,35
2,6,9,17,27
1,15,17,21,33
3,19,23,28,35
11,15,31,34,37
5,6,19,21,35
7,9,20,29,33
1,5,18,36,38
11,19,24,26,30
15,16,17,27,39
4,5,14,20,21
2,8,11,13,33
4,8,21,24,36
2,20,29,32,36
6,20,26,27,33
7,9,11,21,25
9,18,22,23,31
2,8,26,35,36
2,13,19,28,36
11,23,28,35,36
7,12,14,29,39
4,19,23,28,29
1,6,29,32,39
9,12,30,32,39
1,10,18,31,39
1,21,23,30,33
7,20,35,36,39
1,3,9,11,13
12,15,16,36,39
13,16,20,26,27
4,9,13,16,31
4,6,15,16,18
8,12,18,29,35
3,22,23,24,28
9,21,23,30,34
8,16,30,31,38
18,21,23,29,38
7,12,22,23,29
13,23,26,27,35
1,7,27,34,38
10,19,22,29,31
4,22,27,32,38
13,15,23,30,33
23,28,29,33,37
5,8,14,16,36
6,13,14,36,37
2,17,20,37,38
5,9,12,15,32
3,6,15,20,30
2,17,21,31,38
8,14,24,29,32
5,12,24,27,39
5,12,20,26,31
8,11,27,28,36
1,9,29,37,39
11,20,24,26,36
5,12,20,22,35
10,13,23,27,38
7,19,23,26,31
6,7,10,16,27
11,15,22,25,33
1,2,4,31,33
2,10,17,33,36
1,11,22,31,33
9,18,21,25,32
6,15,16,24,36
4,12,21,24,38
22,23,31,34,37
8,14,26,37,39
10,23,29,30,34
8,11,12,31,33
11,15,16,33,38
5,11,14,19,20
1,2,5,36,38
22,24,25,31,37
1,4,21,33,38
12,23,25,30,33
13,17,26,27,39
3,4,8,32,34
21,29,31,34,38
8,17,25,35,37
8,9,23,28,33
8,16,17,25,27
11,12,18,25,27
2,22,24,27,39
14,16,18,31,34
18,23,26,31,35
1,10,12,23,26
2,3,29,31,33
16,22,28,35,39
3,8,13,37,39
4,8,9,13,36
9,15,16,22,28
7,21,23,30,31
2,3,8,22,34
3,18,21,31,39
11,12,24,27,35
8,11,19,24,37
11,16,25,36,37
9,12,14,17,26
17,23,33,34,39
5,19,21,31,35
12,17,18,25,37
1,7,10,16,39
2,8,11,25,31
8,19,30,33,39
24,28,31,33,39
3,8,20,29,35
2,14,22,34,35
7,10,26,27,39
2,6,23,29,39
8,12,26,28,33
8,9,11,24,33
1,19,21,28,30
3,7,18,19,38
21,28,31,34,38
4,21,27,31,35
2,9,23,30,37
5,6,11,23,24
9,21,27,35,39
2,15,20,30,33
8,17,21,23,25
1,3,9,21,25
2,8,12,17,18
4,11,22,27,29
2,8,21,26,31
4,8,27,29,35
3,17,27,30,36
3,8,16,17,32
10,32,35,36,37
10,13,20,25,29
21,23,27,33,39
12,16,18,24,33
13,16,23,32,33
24,26,30,34,38
1,3,4,5,26
7,8,18,29,31
2,17,26,30,37
4,20,26,30,31
16,20,24,27,39
9,14,15,22,36
6,18,21,27,38
1,18,22,24,27
8,22,29,33,34
2,6,21,25,29
12,14,18,21,26
3,7,10,15,31
11,13,17,31,36
13,17,20,23,32
6,11,23,26,32
3,9,16,20,25
19,22,23,28,30
8,13,17,37,38
1,15,19,32,35
5,15,24,33,37
10,16,22,26,39
4,11,18,24,31
6,7,10,23,35
3,18,24,28,30
2,12,16,18,32
3,18,20,30,33
25,28,36,38,39
3,22,26,29,34
4,13,20,23,30
20,23,26,28,30
6,17,23,24,39
7,12,20,23,30
3,6,10,21,34
2,4,18,21,22
3,4,8,20,23
10,11,18,30,33
9,10,14,25,35
5,7,15,21,28
5,15,18,34,37
2,4,18,25,37
1,4,32,35,37
5,17,23,27,35
11,12,24,25,32
2,29,31,36,39
13,24,27,34,35
10,18,23,36,39
10,21,25,31,32
5,8,17,36,37
9,20,29,33,35
4,5,6,13,18
12,16,24,33,36
8,9,21,32,35
14,17,30,34,38
19,29,33,35,36
3,18,25,31,37
4,5,29,31,39
5,7,20,24,28
1,13,15,24,32
5,10,18,32,36
3,18,21,26,35
8,13,19,29,31
5,12,14,33,39
1,6,11,18,30
4,13,15,19,29
6,26,27,34,39
1,6,7,29,34
8,17,22,26,36
3,9,14,21,36
23,29,35,37,39
3,4,7,10,12
2,6,12,14,36
4,5,6,19,33
4,15,19,29,33
3,11,14,24,34
3,15,19,20,39
2,19,27,31,39
3,7,8,16,31
11,21,26,31,38
2,12,24,28,32
12,17,18,25,29
1,8,19,21,28
3,7,9,27,39
2,4,27,30,33
1,7,15,16,22
6,8,16,31,37
2,16,18,25,29
23,24,27,28,35
2,12,14,15,34
3,5,14,22,39
4,6,7,27,37
2,6,31,34,35
1,3,14,19,35
4,12,27,34,37
15,20,23,34,35
1,11,18,32,35
8,13,14,28,32
1,11,14,17,19
10,15,29,34,37
10,13,29,34,39
3,13,19,23,31
3,8,9,16,30
4,10,19,23,38
15,17,25,32,36
5,12,15,22,23
1,32,33,34,35
18,23,30,31,36
7,16,20,21,36
20,24,31,33,37
3,12,13,24,37
6,10,12,16,19
3,8,21,27,30
1,3,14,32,39
8,10,12,25,33
6,16,21,33,39
5,6,16,31,38
4,8,16,17,19
12,19,25,28,32
1,16,17,18,23
4,6,31,33,34
8,9,19,30,36
1,23,26,28,36
5,18,19,21,22
10,12,28,31,39
1,3,32,35,37
11,18,25,28,30
11,17,24,33,36
7,13,28,33,37
5,17,26,32,37
4,11,20,24,39
7,8,12,25,26
7,23,27,29,31
11,19,20,21,25
5,9,10,21,38
1,5,8,36,38
7,8,12,26,38
4,21,24,28,39
13,26,28,36,37
13,18,20,25,31
10,13,20,32,38
13,17,18,19,21
8,28,31,32,37
5,10,17,22,26
2,11,22,28,34
4,23,37,38,39
2,26,28,34,38
3,8,20,29,35
3,8,21,28,34
4,6,12,24,26
12,13,27,36,37
14,16,24,29,35
10,14,18,31,38
2,13,25,37,38
13,17,27,29,33
3,13,18,21,26
10,12,18,19,32
6,11,23,36,38
11,15,28,30,39
15,16,23,25,38
13,22,32,34,38
2,5,14,22,30
1,16,20,27,35
4,5,11,19,21
1,16,17,20,24
7,12,14,30,32
2,14,16,24,27
11,21,23,37,38
5,19,22,30,36
2,8,14,20,26
2,4,23,24,34
13,16,25,29,38
7,8,12,17,31
7,10,15,28,32
10,12,22,24,32
11,19,27,37,39
2,12,25,37,38
5,11,17,22,39
7,8,11,22,38
17,19,26,32,36
6,20,23,33,38
1,4,12,23,32
6,9,16,32,35
9,17,30,34,37
17,21,26,30,31
12,13,24,25,30
1,18,23,37,39
8,18,24,25,34
13,19,34,35,37
5,16,20,23,28
12,32,34,36,38
1,5,27,29,33
4,6,8,19,22
4,9,20,28,30
1,7,15,20,27
3,6,9,10,39
2,10,23,33,39
11,24,27,36,37
8,12,14,22,25
12,21,22,27,37
5,11,14,29,35
1,3,10,15,30
5,8,9,15,38
6,7,10,13,30
1,10,17,33,37
3,24,26,28,34
8,24,29,30,34
9,16,20,26,39
1,12,20,27,39
7,9,11,22,27
7,18,19,21,26
15,17,24,31,32
2,5,20,21,31
2,3,12,27,30
7,25,27,31,32
3,8,14,32,37
3,9,19,23,24
4,11,12,24,28
1,14,20,23,36
2,7,25,26,30
2,4,9,20,31
21,23,27,30,33
7,8,16,26,28
18,19,21,30,33
3,7,26,32,34
